ag,bg,T1,V1,A1,P1,B1,T2,V2,A2,P2,B2,T3,V3,A3,P3,B3,T4,V4,A4,P4,B4,Contamination_Defect,Crystalisation_Defect,Ion_Diffusion_Defect,Burnishing_Defect,m1_cost,m2_cost,m3_cost,m4_cost,ID
Low,Argon,102.57292273200615,313741.23124850506,110.31797763811323,55.06509151644306,158.47381296546757,449.0767837984926,2377388.5995022003,148.79643225718058,88.954071813899,378.04366088383097,393.59246114703507,722693.4978033886,254.34625402639583,85.092844892735,920.6785227271702,357.88776514215874,501974.4963927085,330.6610721766954,255.50387561400996,333.4435547026668,0,1,0,0,829.8277646548919,3311.437137006805,1071.977143154461,773.4748408310031,241
Low,Argon,112.8621786182227,333164.81418238673,26.149709795400273,38.31482150513333,101.73986140325854,458.4360194111789,967506.6924083264,21.354546847926507,74.17336045468659,317.29832238937945,298.8738846754934,850942.5752731266,138.29040295991797,293.69703366512874,849.2407486987197,302.18114467882504,553577.8219350778,446.2614576125656,323.4425866295445,316.43802345482413,0,0,0,0,874.5333827009055,1407.153952899602,1244.1713404538136,842.9882844495833,242
Medium,C02,112.07093830005843,724627.4094968484,123.87001084392837,63.97683113079077,117.93196513969464,,4229294.661634265,174.80442561719306,58.84041013017729,300.1509045766811,370.9526979928023,758841.8931739242,438.48135553888693,68.26607032170418,881.8901355637964,358.1125329355948,579161.7266436644,292.4342333684075,194.41261221102226,343.12281593779716,0,1,0,0,1795.1926429394305,5810.875240885126,1119.9206594595219,877.7306528763578,243
High,Neon,71.54030118728629,,214.64856648793895,23.512668307458608,116.62268398637858,448.553531461139,3484057.8279942297,126.39835002834604,50.110615899635675,285.2808281998154,553.3147452807392,704134.437645656,206.27805425558432,123.37882762567713,871.4375152070237,302.9949832418004,433328.6798777415,173.62737594565297,144.6441871122875,338.6361098968923,0,1,0,0,1498.4221549519839,4804.667922589598,1046.741867272761,680.3615572607049,244
Medium,Neon,93.65468195650298,332344.9789714627,81.36416403240507,14.234734235740897,78.53068600870498,486.4530567743988,2594931.564872501,238.46981169964948,85.2313555017092,261.6526060162929,529.8798792908092,534855.4156271872,504.65829577929804,281.9291370380213,928.7700052465398,326.1809182623368,548182.6938457991,934.1603086916929,257.9285672839908,335.01228426307034,0,1,0,0,872.6782761187794,3605.41048943897,818.2614472619755,836.1929620912235,245
Medium,C02,105.73056213799745,348114.77950507944,170.3942208152264,31.54538643981312,154.99203573831258,455.5538156619794,3337371.3575231805,294.4925401372522,33.63675436267975,320.4927159217104,405.66626120118025,847804.6385145274,114.22831892787542,65.1492631935869,936.808852449409,353.6446863554627,559367.6551406678,890.4578758910546,347.8329257954342,338.0522779371315,0,1,0,0,910.4763918996551,4607.481028063024,1240.1962573130459,851.7094957747222,246
Low,Neon,75.49030152206348,372883.11860083626,112.77230063156225,18.84222230397348,130.53749057153934,596.5754512554305,2703193.1954297717,22.53495617559725,49.208376178716534,302.47100830769733,389.502964293979,833001.477841097,197.94498125348284,280.26496162260094,984.9238080015663,331.29397452323076,392872.99555317813,177.65190154126395,76.38775113398947,325.0832750564455,0,1,0,0,968.4945782720574,3752.4705268255375,1220.1244100792976,625.5248856652346,247
Medium,Argon,128.48089963311742,362170.31464742013,262.8149191218856,5.547552209604268,91.61202359116888,580.2309119812162,1550687.2766563776,182.48907142643,48.4980151139315,322.93822449903917,387.93775832637306,936952.3566412916,609.7519430852174,138.335387929075,904.7464357768138,390.42966018457776,523895.89077423693,482.52901033338725,110.95192365926076,351.3240502685736,0,0,0,0,943.2310274374771,2195.8642013949093,1360.893384629583,803.4405850335485,248
<missing>,Neon,94.34549584375178,575233.5030687329,221.08940759478472,0.8369010147514935,76.4076499895347,459.83728474534115,2418459.9710347736,412.72449512700564,72.0686282922219,353.6975541912618,310.58576220098587,855754.8857134222,452.2438661381879,201.11298108728462,836.0518156296373,305.0264965293081,1220585.3804495316,502.08343443888396,305.2897269592767,344.62635157113425,0,1,0,0,1443.785730948407,3366.0909593967203,1251.080894105452,586.5476104550478,249
Low,Argon,58.62277284988928,515678.71982889174,226.3297730568001,20.813769618022526,170.45746631173705,714.749355650813,2150879.755981729,218.67172985034784,76.493478367395,,422.8118269251476,881180.6737601649,269.6944232115283,,898.418985164493,383.8608472361932,423809.02279518655,359.42037941224163,354.66668682106865,328.168082737542,0,0,0,0,1304.2674326044848,3006.6928240516095,1285.196798745714,668.2207351539425,250
Low,Argon,88.54945731038127,443300.31640141975,216.76524669099132,13.824224879638772,108.19993997708431,500.6434004107234,2128104.908609858,34.943130375946595,68.69581006965088,332.2811101378719,456.769659506706,880427.8779172903,442.660300400034,147.71483462285428,879.524977939739,372.9711537526438,445904.1766815279,540.7684693815743,433.264541428486,331.58300707745485,0,0,0,0,1133.809885083629,2974.455553674448,1284.933081455268,698.2615290307265,251
Medium,Neon,43.65095925369554,374858.92953039415,51.78181676847159,63.70530545489741,142.2727619546469,486.5213322658171,3800679.657113662,151.36138474615848,56.99558389738537,268.5844284932168,362.5202328359837,942265.6012787967,601.4232621252767,67.85692036025627,918.4707806568109,341.7847653444793,507325.08584149124,743.2718993625816,210.21984829604253,330.97367499532083,0,1,0,0,972.7871588450466,5233.004610321293,1367.1810017760497,780.9490020055164,252
Low,Argon,81.4967118365965,749004.4823348275,233.31036841938817,25.523448688962176,68.75013235580894,614.5284589246384,1473279.394562464,317.8523748935368,84.6522111589071,275.34471451673994,495.99520299113044,826993.0561729242,98.85347650085505,40.15679113858044,810.2664335416639,294.23024254138863,503510.8808795277,505.08713049085037,350.66448591120314,326.81660122896125,0,0,0,0,1851.9204190631751,2090.8121458994406,1212.0834137425556,775.4884295269239,253
High,Argon,106.46390183180938,300423.7944269194,107.4933249870896,9.313964811847717,124.37157836578099,505.52462768900716,2406440.6258089724,89.50455974668786,38.191662313572564,331.27119865469155,458.58662143747216,789933.7271190544,353.02079494822397,254.30803957728523,821.6646635855077,300.4028305062738,431309.00482034794,98.17602852427427,105.34265546839066,341.92502334028677,0,1,0,0,797.9385988429389,3349.6590078075083,1162.7883206612678,677.4567742186194,254
Low,Argon,57.8572547479786,385052.5528231443,112.23062416826184,17.946914244972245,101.38861576597301,579.7287599337518,3957184.725806273,,44.05757055939937,303.30771247119645,445.59945549862954,959409.8742875392,114.52649332719704,197.00875691411744,701.437181969478,315.8492780846818,495045.20329797216,710.1121474860038,267.50139915560027,368.2097063942533,0,1,0,0,996.5003507719651,5442.621120637342,1391.0228432949862,764.6113296792593,255
Medium,Neon,92.2793535170383,648716.7307485781,279.3458301538552,13.895001632977143,117.34048523869517,593.80740661346,1244922.0624639054,228.82256515961947,59.93830557292397,378.89392849146776,391.75964970403794,889931.2967825509,96.87015161653207,137.94808028930743,889.5399155782818,299.0407373761246,370820.75830028026,783.2616668983482,338.5867008544204,342.58637043295175,0,0,0,0,1616.7555415590582,1782.9101253028061,1297.3327240398526,596.7695414838349,256
Medium,Argon,23.595535095575073,1513045.746032562,241.41492912201923,31.843021726607432,140.86516568092694,423.97555212059933,3188929.5865862365,308.70886524824886,93.24861275017683,344.8684270442546,388.65850110823226,884413.5282506199,291.67293862265774,77.5336860199742,825.9779825213109,406.1497246334077,499108.4853084808,822.7950267355591,87.50094910257495,363.845318814158,0,1,0,0,1121.4575779504396,4405.877555796289,1289.501064922828,770.3783450766379,257
Medium,Neon,62.361563784511986,221402.02543949222,26.359844386914467,58.14995882141147,,489.26175830088823,1748885.5837423808,161.03208211987936,65.77057626943778,273.60752682238933,436.2141454546307,618856.9003551641,138.22937155479613,48.879131599208115,890.7405396135956,302.2402408879056,463509.5318896993,119.703298676582,198.19494634724924,337.10414789123723,0,0,0,0,612.3072800137088,2462.6296879765723,930.8278846414275,721.0459399446412,258
Low,Argon,96.84039678876947,449015.5342771841,272.5229666915094,16.88548820351652,65.20074618826887,394.5993055024532,441500.7656830615,87.08191321199803,62.96006643534132,395.75741611051666,241.68134111225461,557168.527015788,337.26520610323973,263.8423907923214,784.4906838604883,350.9873085988055,440336.5800968083,625.4419028773104,441.8956872957041,346.73829655527624,0,0,0,0,1146.9478396604031,696.1826064644492,848.017545446926,690.8382840614396,259
Low,Argon,79.63090514308915,155474.2670460076,64.3061923175181,35.592251762230504,91.56026805511216,504.34565086850387,2182552.6889467593,127.63571861505244,84.5064128352409,379.9136175963559,466.89835657909487,693802.2719811738,604.990874328282,95.81652443748045,826.0282424477145,348.17493715251857,477618.37233682076,656.2516150133802,441.3678952406732,330.32907316714517,1,0,0,0,456.916006222007,3047.4870657857523,1033.52583771284,741.053334713404,260
Low,Argon,75.42536572416977,285231.9835332988,224.78755056037366,19.778036353729462,131.86960482281688,551.1392684111407,3646878.59036133,101.95077466048333,75.6303632069282,260.60626053967854,406.4949062078044,840543.6188493652,121.72280674823209,180.16145171140118,889.1125225885663,270.6868575669862,588860.0259899193,759.7200638360986,388.03995331139913,345.6322526290534,0,1,0,0,762.536692011852,5025.069899917987,1230.0343979292156,890.9679660121585,261
Medium,Neon,117.24527539961281,376139.38522102364,12.578458455737028,23.70055181235323,84.12885551806899,427.05777617041025,2787656.2252662233,307.06276961787387,43.711502278475685,287.12909049388554,541.2955903557581,690664.5274265764,566.1467544122967,172.12161495039854,792.7800971427513,356.99897971825345,249126.36741522155,473.7851927587612,257.2750895694295,298.1077387468448,0,1,0,0,975.4611026154319,3863.8004798352663,1028.9958131798544,431.9634453430028,262
High,Neon,58.484244503235786,386643.7836066143,127.09566848901099,25.6089551329601,148.9094141816179,402.09606611676634,3282507.676884847,47.07976506779106,29.423523149341772,310.3300680040343,980.5832029968144,612501.4030072775,301.94996881253326,294.7271984377246,766.4765652267241,350.33520802236006,454682.4564926528,598.951528386489,155.95062271029724,359.33581066655705,0,1,0,0,1000.8354913379778,4531.43454645153,922.8412849165823,710.0505398193804,263
Low,Neon,96.1552000863211,342361.316555574,257.61537001589284,32.37621710812975,147.63114631222288,426.00409821717955,1388986.607678767,325.3629681812906,73.96806142924754,299.85556289500624,379.594783695312,747340.7589844848,493.9162641719273,160.99239868548563,855.3395761021055,375.2856010908972,330310.98680312646,867.3380335820517,283.3414587129899,326.20347142670886,0,0,0,0,897.2521406861254,1976.525480419984,1104.7644590502634,542.3224217461615,264
Medium,Argon,63.42627221331796,204828.4248696844,29.590855050209086,38.40605151691116,83.46555735046388,590.9838720585728,2644746.8052506563,113.64273697884539,60.10792320117829,303.9406261855833,539.3906977837668,875906.56249953,360.24250624260156,33.49078420911101,789.5875925684725,319.0460781577236,533804.7911813522,237.30712200129642,289.77413266155156,338.74335180350164,0,1,0,0,573.0642032933781,3671.7737822455497,1278.5851425153517,816.1775514644024,265
Medium,Argon,110.72011898794275,414297.15239346615,140.92210566983013,48.88564672625439,109.18323247314433,490.72680281925545,1946047.2522369793,84.97775026030095,88.03054756487056,291.0097884195843,454.51264881035223,887360.6418295332,316.78843545389293,159.21391620740573,766.8702854509029,336.45920416487684,464090.0901651945,788.9054462811439,193.86167094479399,335.4501702636635,0,0,0,0,1065.901895965876,2727.4862290150554,1293.7973025657093,722.5804233195555,266
Low,Argon,132.4460993379853,346562.0857882999,134.03080965655735,45.193279046825076,297.47297172297397,458.03973291604785,2110980.7695731507,384.46580302463866,70.59588602259771,254.33636974195153,436.8728542084708,922111.5853390537,492.88250574848166,67.52444564079596,844.561718556604,376.9713573493988,521874.01714234496,191.4386207808448,55.802097574048084,337.68177667043255,0,0,0,0,906.4524871336612,2951.0586153321806,1340.2149312394126,800.1315263657355,267
Medium,Neon,96.49959078039986,375232.57915177575,139.13668904958507,28.909859419817217,137.95123411580417,525.1039046554611,1369877.0690949345,470.12987951038474,84.19916051425128,316.3360810946963,448.60539417500934,898223.7067493518,315.5023791861656,292.7073882776749,821.3754859022871,329.09980079612853,594351.4002302309,115.57341364153213,211.01278971249403,316.4207370220173,0,0,0,0,974.1295061959086,1951.0551979335696,1308.665608470612,897.5720695205837,268
Low,Argon,144.20741763845572,331828.74360488506,39.53206153056266,25.746743262993654,142.28534855189162,373.3430523144547,1367856.8807043745,214.3979197508848,61.44999957696259,386.4840056019544,515.8656537063697,882700.5789649653,409.8685760004062,269.7546531060359,709.9542843412651,285.7003494339485,573412.1713715511,916.2769894102698,310.4082588062185,339.7655348760503,0,0,0,0,872.2510141095204,1945.9235380375374,1288.7799874720665,870.1963762468316,269
Low,Argon,78.33214326277036,416426.3041003034,82.84007008393706,22.896459693032234,80.39953005913983,526.0277210061536,852391.8929067298,170.84101997841788,64.27858681840887,540.3694333116715,270.20070892482124,579466.1592863675,478.5121760930217,193.21469027781455,659.5556123229152,350.7336300026998,457740.3063736841,958.7951880248595,252.244283403221,333.70125193741353,0,0,0,0,,1250.1150535652348,877.5777617436333,714.345029961168,270
Low,Argon,69.72191195111408,417998.2360459928,298.77851038336956,44.990128114024785,101.21838057400916,522.9244665197829,522280.39907170273,54.50757367337998,34.59424698805345,254.87170176305986,329.1206864137682,940752.7239204103,270.513317058848,122.7059964477075,881.860455372354,424.6661759068409,668679.3073351271,945.789707366172,181.14288857831346,317.3604713492068,0,0,0,0,1074.3916253018463,807.0384426935716,1364.8492942583407,999.2020722361273,271
Medium,Argon,91.42702047131856,285866.6866447486,728.1056964774572,39.360956627851074,86.82093605588145,530.0064850376558,2949373.1774124126,314.98483189819484,73.19584303059337,240.8128318796621,,766806.6640585872,538.5147777103223,143.20616192000261,896.3276798628881,304.01198185310915,556140.3708104162,865.0217385792207,101.44687469967604,352.1039464482116,0,1,0,0,763.4310227352272,4083.721690362436,1130.02898184667,846.8961120096864,272
Medium,Argon,263.13705353681087,359746.9024765681,21.695562388517015,41.42222493999559,116.10066816637953,463.2249151026338,1799653.621561777,417.49720619004967,72.3885290658728,284.28343941830315,515.8961877060923,672072.5836084104,107.15734054562739,199.65390898845877,840.7660080719306,319.9232876896742,351480.2765939625,895.4073709721033,344.9702137658158,308.4905762031056,0,0,0,0,937.5161598194294,,,570.5083231388666,273
